USDA,Scientific Name,Root,Web
COGR5,Coreopsis grandiflora,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p158/coreopsis_grandiflora_domino.html
COTR4,Coreopsis tripteris,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p631/coreopsis_tripteris_gold_standard.html
COVE5,Coreopsis verticillata,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p288/coreopsis_golden_gain.html
DRMA4,Dryopteris marginalis,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p237/dryopteris_marginalis.html
ECPA,Echinacea pallida,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p233/echinacea_pallida.html
ECPU,Echinacea purpurea,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p382/echinacea_purpurea.html
ELHY,Elymus hystrix,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p730/elymus_hystrix.html
ERSP,Eragrostis spectabilis,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p567/eragrostis_spectabilis.html
ERYU,Eryngium yuccifolium,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p561/eryngium_yuccifolium.html
EUCA26,Euthamia caroliniana,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p562/euthamia_caroliniana.html
GESE,Gelsemium sempervirens,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p401/gelsemium_sempervirens_margarita.html
GEMA,Geranium maculatum,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p661/geranium_maculatum.html
HEAU,Helenium autumnale,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p245/helenium_autumnale_helena_gold.html
HEFL,Helenium flexuosum,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p731/helenium_flexuosum.html
HEMI3,Helianthus microcephalus,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p406/Helianthus_microcephalus_lemon_queen.html
HEAM6,Heuchera americana,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p28/heuchera_americana_green_spice.html
HEVI2,Heuchera villosa,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p29/heuchera_villosa_autumn_bride.html
HICO2,Hibiscus coccineus,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p249/hibiscus_coccineus.html
HIMO,Hibiscus moscheutos,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p407/hibiscus_moscheutos.html
IRCR,Iris cristata,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p37/iris_cristata.html
LIAS,Liatris aspera,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p339/liatris_aspera.html
LIMI7,Liatris microcephala,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p341/liatris_microcephala.html
LISP,Liatris spicata,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p255/liatris_spicata.html
LOCA2,Lobelia cardinalis,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p43/lobelia_cardinalis.html
LOSI,Lobelia siphilitica,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p71/lobelia_siphilitica.html
LOSE,Lonicera sempervirens,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p422/lonicera_sempervirens.html
MEVI3,Mertensia virginica,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p181/mertensia_virginica.html
MOFI,Monarda fistulosa,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p324/monarda_fistulosa.html
MOPU,Monarda punctata,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p260/monarda_punctata.html
MUCA2,Muhlenbergia capillaris,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p49/muhlenbergia_capillaris.html
OSCI,Osmunda cinnamomea,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p306/osmunda_cinnamomea.html
OSCL2,Osmunda claytoniana,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p390/osmunda_claytoniana.html
PAVI2,Panicum virgatum,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p116/panicum_virgatum_cheyenne_sky.html
PEDI,Penstemon digitalis,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p264/penstemon_digitalis.html
PHDI5,Phlox divaricata,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p693/phlox_divaricata_blue_moon.html
PHGL4,Phlox glaberrima,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p319/phlox_glaberrima_morris_berd.html
PHMA4,Phlox maculata,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p595/phlox_maculata.html
PHPA9,Phlox paniculata,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p53/phlox_paniculata_david.html
PHST3,Phlox stolonifera,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p435/phlox_stolonifera_blue_ridge.html
PHSU3,Phlox subulata,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p598/phlox_subulata_drummonds_pink.html
PHVI8,Physostegia virginiana,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p444/physostegia_virginiana_crystal_peak_white.html
PORE2,Polemonium reptans,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p536/polemonium_reptans.html
POAC4,Polystichum acrostichoides,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p20/polystichum_acrostichoides.html
PYMU,Pycnanthemum muticum,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p270/pycnanthemum_muticum.html
RUFU2,Rudbeckia fulgida,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p111/rudbeckia_fulgida.html
RUHI2,Rudbeckia hirta,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p452/rudbeckia_hirta_denver_daisy.html
RULA3,Rudbeckia laciniata,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p450/rudbeckia_laciniata.html
RUTR2,Rudbeckia triloba,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p189/rudbeckia_triloba_prairie_glow.html
SCSC,Schizachyrium scoparium,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p570/schizachyrium_scoparium_prairie_blues.html
SETE3,Sedum ternatum,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p137/sedum_ternatum.html
SICA6,Silene caroliniana,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p757/silene_caroliniana_short_and_sweet.html
SOCA4,Solidago caesia,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p605/solidago_caesia.html
SORU2,Solidago rugosa,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p458/solidago_rugosa_fireworks.html
SOSP4,Solidago sphacelata,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p459/solidago_sphacelata_golden_fleece.html
STLA6,Stokesia laevis,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p274/stokesia_laevis_blue_danube.html
THPA,Thelypteris palustris,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p728/thelypteris_palustris.html
TICO,Tiarella cordifolia,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p280/tiarella_cordifolia.html
VEVI4,Veronicastrum virginicum,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p97/veronicastrum_virginicum_album.html
VIWA,Viola walteri,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p535/viola_walteri_silver_gem.html
YUFI,Yucca filamentosa,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p613/yucca_filamentosa_color_guard.html
ZIAU,Zizia aurea,PlantMoreNatives.com,https://www.plantmorenatives.com/store/p470/zizia_aurea.html
ACPA,Actaea pachypoda,PrairieMoon.com,https://www.prairiemoon.com/actaea-pachypoda-dolls-eyes-prairie-moon-nursery.html
AGAU3,Agalinis auriculata,PrairieMoon.com,https://www.prairiemoon.com/agalinis-auriculata-ear-leaf-false-foxglove-prairie-moon-nursery.html
AGTE3,Agalinis tenuifolia,PrairieMoon.com,https://www.prairiemoon.com/agalinis-tenuifolia-slender-false-foxglove-prairie-moon-nursery.html
AGNE2,Agastache nepetoides,PrairieMoon.com,https://www.prairiemoon.com/agastache-nepetoides-yellow-giant-hyssop-prairie-moon-nursery.html
AGAL5,Ageratina altissima,PrairieMoon.com,https://www.prairiemoon.com/eupatorium-rugosum-white-snakeroot-prairie-moon-nursery.html
AGGR2,Agrimonia gryposepala,PrairieMoon.com,https://www.prairiemoon.com/agrimonia-gryposepala-tall-hairy-agrimony
AGST,Agrimonia striata,PrairieMoon.com,https://www.prairiemoon.com/agrimonia-striata-roadside-agrimony
ALSU,Alisma subcordatum,PrairieMoon.com,https://www.prairiemoon.com/alisma-subcordatum-mud-plantain-prairie-moon-nursery.html
ALCA3,Allium canadense,PrairieMoon.com,https://www.prairiemoon.com/allium-canadense-wild-garlic-prairie-moon-nursery.html
ALCE2,Allium cernuum,PrairieMoon.com,https://www.prairiemoon.com/allium-cernuum-nodding-onion-prairie-moon-nursery.html
ALTR3,Allium tricoccum,PrairieMoon.com,https://www.prairiemoon.com/allium-tricoccum-wild-leek-prairie-moon-nursery.html
AMCO,Ammannia coccinea,PrairieMoon.com,https://www.prairiemoon.com/ammannia-coccinea-scarlet-toothcup-prairie-moon-nursery.html
AMFR,Amorpha fruticosa,PrairieMoon.com,https://www.prairiemoon.com/amorpha-fruticosa-false-indigo-prairie-moon-nursery.html
AMTA2,Amsonia tabernaemontana,PrairieMoon.com,https://www.prairiemoon.com/amsonia-taberneamontana-eastern-bluestar-prairie-moon-nursery.html
ANGE,Andropogon gerardii,PrairieMoon.com,https://www.prairiemoon.com/andropogon-gerardii-big-bluestem-prairie-moon-nursery.html
ANVI2,Andropogon virginicus,PrairieMoon.com,https://www.prairiemoon.com/andropogon-virginica.html
ANPA9,Antennaria parlinii,PrairieMoon.com,https://www.prairiemoon.com/antennaria-parlinii-parlins-pussytoes
ANPL,Antennaria plantaginifolia,PrairieMoon.com,https://www.prairiemoon.com/antennaria-plantaginifolia-pussytoes
APCA,Apocynum cannabinum,PrairieMoon.com,https://www.prairiemoon.com/apocynum-cannabinun-dogbane
AQCA,Aquilegia canadensis,PrairieMoon.com,https://www.prairiemoon.com/aquilegia-canadensis-columbine
ARRA,Aralia racemosa,PrairieMoon.com,https://www.prairiemoon.com/aralia-racemosa-spikenard-prairie-moon-nursery.html
ARSP2,Aralia spinosa,PrairieMoon.com,https://www.prairiemoon.com/aralia-spinosa-devils-walking-stick
ARDR3,Arisaema dracontium,PrairieMoon.com,https://www.prairiemoon.com/arisaema-dracontium-green-dragon-prairie-moon-nursery.html
ARTR,Arisaema triphyllum,PrairieMoon.com,https://www.prairiemoon.com/arisaema-triphyllum-jack-in-the-pulpit-prairie-moon-nursery.html
ARAT,Arnoglossum atriplicifolium,PrairieMoon.com,https://www.prairiemoon.com/cacalia-atriplicifolia-pale-indian-plantain-prairie-moon-nursery.html
ARPL4,Arnoglossum plantagineum,PrairieMoon.com,https://www.prairiemoon.com/cacalia-plantaginea-prairie-indian-plantain-prairie-moon-nursery.html
ARRE6,Arnoglossum reniforme,PrairieMoon.com,https://www.prairiemoon.com/cacalia-muhlenbergii-great-indian-plantain-prairie-moon-nursery.html
ASCA,Asarum canadense,PrairieMoon.com,https://www.prairiemoon.com/asarum-canadense-wild-ginger-prairie-moon-nursery.html
ASEX,Asclepias exaltata,PrairieMoon.com,https://www.prairiemoon.com/asclepias-exaltata-poke-milkweed-prairie-moon-nursery.html
ASHI,Asclepias hirtella,PrairieMoon.com,https://www.prairiemoon.com/asclepias-hirtella-tall-green-milkweed-prairie-moon-nursery.html
ASIN,Asclepias incarnata,PrairieMoon.com,https://www.prairiemoon.com/asclepias-incarnata-rose-milkweed-prairie-moon-nursery.html
ASSY,Asclepias syriaca,PrairieMoon.com,https://www.prairiemoon.com/asclepias-syriaca-common-milkweed
ASTU,Asclepias tuberosa,PrairieMoon.com,https://www.prairiemoon.com/asclepias-tuberosa-butterfly-weed-prairie-moon-nursery.html
ASVE,Asclepias verticillata,PrairieMoon.com,https://www.prairiemoon.com/asclepias-verticillata-whorled-milkweed-prairie-moon-nursery.html
ASVI2,Asclepias viridis,PrairieMoon.com,https://www.prairiemoon.com/asclepias-viridis-spider-milkweed-prairie-moon-nursery.html
ASCA11,Astragalus canadensis,PrairieMoon.com,https://www.prairiemoon.com/astragalus-canadensis-canada-milk-vetch-prairie-moon-nursery.html
BAAL,Baptisia alba,PrairieMoon.com,https://www.prairiemoon.com/baptisia-alba-white-wild-indigo-prairie-moon-nursery.html
BAAU,Baptisia australis,PrairieMoon.com,https://www.prairiemoon.com/baptisia-australis-blue-wild-indigo-prairie-moon-nursery.html
BABR2,Baptisia bracteata,PrairieMoon.com,https://www.prairiemoon.com/baptisia-bracteata-cream-wild-indigo-prairie-moon-nursery.html
BIAR,Bidens aristosa,PrairieMoon.com,https://www.prairiemoon.com/bidens-aristosa-swamp-marigold-prairie-moon-nursery.html
BICE,Bidens cernua,PrairieMoon.com,https://www.prairiemoon.com/bidens-cernua-nodding-bur-marigold-prairie-moon-nursery.html
BICO5,Bidens connata,PrairieMoon.com,https://www.prairiemoon.com/bidens-connata-purple-stemmed-tickseed-prairie-moon-nursery.html
BICO,Bidens coronata,PrairieMoon.com,https://www.prairiemoon.com/bidens-coronata-tall-swamp-marigold-prairie-moon-nursery.html
BIFR,Bidens frondosa,PrairieMoon.com,https://www.prairiemoon.com/bidens-frondosa-common-beggarticks-prairie-moon-nursery.html
BLCI,Blephilia ciliata,PrairieMoon.com,https://www.prairiemoon.com/blephilia-ciliata-downy-wood-mint-prairie-moon-nursery.html
BLHI,Blephilia hirsuta,PrairieMoon.com,https://www.prairiemoon.com/blephilia-hirsuta-hairy-wood-mint-prairie-moon-nursery.html
BOCY,Boehmeria cylindrica,PrairieMoon.com,https://www.prairiemoon.com/boehmeria-cylindrica-smallspike-false-nettle-prairie-moon-nursery.html
BOAS,Boltonia asteroides,PrairieMoon.com,https://www.prairiemoon.com/boltonia-asteroides-false-aster
BOCU,Bouteloua curtipendula,PrairieMoon.com,https://www.prairiemoon.com/bouteloua-curtipendula-side-oats-grama-prairie-moon-nursery.html
BREU,Brickellia eupatorioides,PrairieMoon.com,https://www.prairiemoon.com/kuhnia-eupatorioides-false-boneset-prairie-moon-nursery.html
BRCI2,Bromus ciliatus,PrairieMoon.com,https://www.prairiemoon.com/bromus-ciliatus-fringed-brome-prairie-moon-nursery.html
BRPU6,Bromus pubescens,PrairieMoon.com,https://www.prairiemoon.com/bromus-pubescens-hairy-wood-chess-prairie-moon-nursery.html
CASC5,Camassia scilloides,PrairieMoon.com,https://www.prairiemoon.com/camassia-scilloides-wild-hyacinth-prairie-moon-nursery.html
CAAN6,Carex annectens,PrairieMoon.com,https://www.prairiemoon.com/carex-annectens-sm-yellow-fox-sedge-prairie-moon-nursery.html
CABL,Carex blanda,PrairieMoon.com,https://www.prairiemoon.com/carex-blanda-common-wood-sedge-prairie-moon-nursery.html
CABR14,Carex bromoides,PrairieMoon.com,https://www.prairiemoon.com/carex-bromoides.html
CACE,Carex cephalophora,PrairieMoon.com,https://www.prairiemoon.com/carex-cephalophora-short-headed-bracted-sedge-prairie-moon-nursery.html
CACO7,Carex communis,PrairieMoon.com,https://www.prairiemoon.com/carex-communis.html
CACO8,Carex comosa,PrairieMoon.com,https://www.prairiemoon.com/carex-comosa-bristly-sedge-prairie-moon-nursery.html
CACR6,Carex crinita,PrairieMoon.com,https://www.prairiemoon.com/carex-crinita-fringed-sedge-prairie-moon-nursery.html
CACR8,Carex crus-corvi,PrairieMoon.com,https://www.prairiemoon.com/carex-crus-corvi-crowfoot-fox-sedge-prairie-moon-nursery.html
CAEB2,Carex eburnea,PrairieMoon.com,https://www.prairiemoon.com/carex-eburnea-ivory-sedge-prairie-moon-nursery.html
CAFR3,Carex frankii,PrairieMoon.com,https://www.prairiemoon.com/carex-frankii-bristly-cattail-sedge-prairie-moon-nursery.html
CAGR8,Carex gracilescens,PrairieMoon.com,https://www.prairiemoon.com/carex-gracilescens-slender-wood-sedge-prairie-moon-nursery.html
CAGR2,Carex gracillima,PrairieMoon.com,https://www.prairiemoon.com/carex-gracillima-purple-sheathed-graceful-sedge-prairie-moon-nursery.html
CAGR3,Carex granularis,PrairieMoon.com,https://www.prairiemoon.com/carex-granularis-pale-sedge-prairie-moon-nursery.html
CAGR5,Carex grayi,PrairieMoon.com,https://www.prairiemoon.com/carex-grayi-common-bur-sedge-prairie-moon-nursery.html
CAHI6,Carex hirsutella,PrairieMoon.com,https://www.prairiemoon.com/carex-hirsutella-hairy-green-sedge-prairie-moon-nursery.html
CAIN12,Carex intumescens,PrairieMoon.com,https://www.prairiemoon.com/carex-intumescens-shining-bur-sedge-prairie-moon-nursery.html
CALE10,Carex leptalea,PrairieMoon.com,https://www.prairiemoon.com/carex-leptalea-slender-sedge-prairie-moon-nursery.html
CALU4,Carex lupulina,PrairieMoon.com,https://www.prairiemoon.com/carex-lupulina-common-hop-sedge-prairie-moon-nursery.html
CALU5,Carex lurida,PrairieMoon.com,https://www.prairiemoon.com/carex-lurida-sallow-sedge-prairie-moon-nursery.html
CAMO11,Carex molesta,PrairieMoon.com,https://www.prairiemoon.com/carex-molesta-field-oval-sedge-prairie-moon-nursery.html
CAMU4,Carex muehlenbergii,PrairieMoon.com,https://www.prairiemoon.com/carex-muehlenbergii-sand-bracted-sedge-prairie-moon-nursery.html
CANO,Carex normalis,PrairieMoon.com,https://www.prairiemoon.com/carex-normalis-spreading-oval-sedge-prairie-moon-nursery.html
CAPE6,Carex pensylvanica,PrairieMoon.com,https://www.prairiemoon.com/carex-pensylvanica-pennsylvania-sedge-prairie-moon-nursery.html
CARA8,Carex radiata,PrairieMoon.com,https://www.prairiemoon.com/carex-radiata-eastern-star-sedge
CARO22,Carex rosea,PrairieMoon.com,https://www.prairiemoon.com/carex-rosea-curly-styled-wood-sedge-prairie-moon-nursery.html
CASC11,Carex scoparia,PrairieMoon.com,https://www.prairiemoon.com/carex-scoparia-lance-fruited-oval-sedge-prairie-moon-nursery.html
CASP3,Carex sparganioides,PrairieMoon.com,https://www.prairiemoon.com/carex-sparganioides.html
CASQ2,Carex squarrosa,PrairieMoon.com,https://www.prairiemoon.com/carex-squarrosa-narrow-leaved-cattail-sedge-prairie-moon-nursery.html
CAST16,Carex sterilis,PrairieMoon.com,https://www.prairiemoon.com/carex-sterilis-fen-star-sedge-prairie-moon-nursery.html
CAST5,Carex stipata,PrairieMoon.com,https://www.prairiemoon.com/carex-stipata-awl-fruited-sedge
CAST8,Carex stricta,PrairieMoon.com,https://www.prairiemoon.com/carex-stricta-common-tussock-sedge-prairie-moon-nursery.html
CATE3,Carex tenera,PrairieMoon.com,https://www.prairiemoon.com/carex-tenera-narrow-leaved-oval-sedge-prairie-moon-nursery.html
CATR7,Carex tribuloides,PrairieMoon.com,https://www.prairiemoon.com/carex-tribuloides-awl-fruited-oval-sedge-prairie-moon-nursery.html
CATY,Carex typhina,PrairieMoon.com,https://www.prairiemoon.com/carex-typhina-common-cattail-sedge-prairie-moon-nursery.html
CAVU2,Carex vulpinoidea,PrairieMoon.com,https://www.prairiemoon.com/carex-vulpinoidea-brown-fox-sedge-prairie-moon-nursery.html
CACO17,Castilleja coccinea,PrairieMoon.com,https://www.prairiemoon.com/castilleja-coccinea-indian-paintbrush-prairie-moon-nursery.html
CATH2,Caulophyllum thalictroides,PrairieMoon.com,https://www.prairiemoon.com/caulophyllum-thalictroides-blue-cohosh-prairie-moon-nursery.html
CEAM,Ceanothus americanus,PrairieMoon.com,https://www.prairiemoon.com/ceanothus-americanus-new-jersey-tea-prairie-moon-nursery.html
CESC,Celastrus scandens,PrairieMoon.com,https://www.prairiemoon.com/celastrus-scandens-bittersweet-unsexed-prairie-moon-nursery.html
CEOC2,Cephalanthus occidentalis,PrairieMoon.com,https://www.prairiemoon.com/cephalanthus-occidentalis-buttonbush-prairie-moon-nursery.html
CHFA2,Chamaecrista fasciculata,PrairieMoon.com,https://www.prairiemoon.com/chamaecrista-fasciculata-partridge-pea-prairie-moon-nursery.html
CHLA5,Chasmanthium latifolium,PrairieMoon.com,https://www.prairiemoon.com/chasmanthium-latifolium-river-oats-prairie-moon-nursery.html
CHGL2,Chelone glabra,PrairieMoon.com,https://www.prairiemoon.com/chelone-glabra-turtlehead-prairie-moon-nursery.html
CIMA2,Cicuta maculata,PrairieMoon.com,https://www.prairiemoon.com/cicuta-maculata-water-hemlock-prairie-moon-nursery.html
CIAR2,Cinna arundinacea,PrairieMoon.com,https://www.prairiemoon.com/cinna-arundinacea-wood-reed-grass-prairie-moon-nursery.html
CIAL2,Cirsium altissimum,PrairieMoon.com,https://www.prairiemoon.com/cirsium-altissimum-tall-thistle-prairie-moon-nursery.html
CIDI,Cirsium discolor,PrairieMoon.com,https://www.prairiemoon.com/cirsium-discolor-pasture-thistle-prairie-moon-nursery.html
CIMU,Cirsium muticum,PrairieMoon.com,https://www.prairiemoon.com/cirsium-muticum-swamp-thistle-prairie-moon-nursery.html
CLVI3,Claytonia virginica,PrairieMoon.com,https://www.prairiemoon.com/claytonia-virginica-spring-beauty-prairie-moon-nursery.html
CLVI5,Clematis virginiana,PrairieMoon.com,https://www.prairiemoon.com/clematis-virginiana-virgins-bower-prairie-moon-nursery.html
COUM,Comandra umbellata,PrairieMoon.com,https://www.prairiemoon.com/comandra-umbellata-bastard-toadflax-prairie-moon-nursery.html
COCO13,Conoclinium coelestinum,PrairieMoon.com,https://www.prairiemoon.com/eupatorium-coelestinum-mistflower-prairie-moon-nursery.html
COLA5,Coreopsis lanceolata,PrairieMoon.com,https://www.prairiemoon.com/coreopsis-lanceolata-lance-leaf-coreopsis-prairie-moon-nursery.html
COPA10,Coreopsis palmata,PrairieMoon.com,https://www.prairiemoon.com/coreopsis-palmata-prairie-coreopsis-prairie-moon-nursery.html
COTR4,Coreopsis tripteris,PrairieMoon.com,https://www.prairiemoon.com/coreopsis-tripteris-tall-coreopsis-prairie-moon-nursery.html
COAL2,Cornus alternifolia,PrairieMoon.com,https://www.prairiemoon.com/cornus-alternifolia-pagoda-dogwood-prairie-moon-nursery.html
CRSA4,Crotalaria sagittalis,PrairieMoon.com,https://www.prairiemoon.com/crotalaria-sagittalis-rattlebox-prairie-moon-nursery.html
CRCA9,Cryptotaenia canadensis,PrairieMoon.com,https://www.prairiemoon.com/cryptotaenia-canadensis-honewort-prairie-moon-nursery.html
CYVI,Cynoglossum virginianum,PrairieMoon.com,https://www.prairiemoon.com/cynoglossum-virginianun-wild-comfrey
CYLU2,Cyperus lupulinus,PrairieMoon.com,https://www.prairiemoon.com/cyperus-lupulinus-great-plains-flat-sedge-prairie-moon-nursery.html
DACA7,Dalea candida,PrairieMoon.com,https://www.prairiemoon.com/dalea-candida-white-prairie-clover-prairie-moon-nursery.html
DAFO2,Dalea foliosa,PrairieMoon.com,https://www.prairiemoon.com/dalea-foliosa-leafy-prairie-clover-prairie-moon-nursery.html
DAPU5,Dalea purpurea,PrairieMoon.com,https://www.prairiemoon.com/dalea-purpurea-purple-prairie-clover-prairie-moon-nursery.html
DASP2,Danthonia spicata,PrairieMoon.com,https://www.prairiemoon.com/danthonia-spicata-poverty-oat-grass-prairie-moon-nursery.html
DAMA,Dasistoma macrophylla,PrairieMoon.com,https://www.prairiemoon.com/dasistoma-macrophylla-mullein-foxglove-prairie-moon-nursery.html
DEEX,Delphinium exaltatum,PrairieMoon.com,https://www.prairiemoon.com/delphinium-exaltatum-tall-larkspur-prairie-moon-nursery.html
DEIL,Desmanthus illinoensis,PrairieMoon.com,https://www.prairiemoon.com/desmanthus-illinoensis-illinois-bundle-flower-prairie-moon-nursery.html
DEPA6,Desmodium paniculatum,PrairieMoon.com,https://www.prairiemoon.com/desmodium-paniculatum-panicled-tick-trefoil-prairie-moon-nursery.html
DESE,Desmodium sessilifolium,PrairieMoon.com,https://www.prairiemoon.com/desmodium-sessilifolium-sessile-leaf-tick-trefoil-prairie-moon-nursery.html
DIAM,Diarrhena americana,PrairieMoon.com,https://www.prairiemoon.com/diarrhena-americana-american-beak-grass
DICU,Dicentra cucullaria,PrairieMoon.com,https://www.prairiemoon.com/dicentra-cucullaria-dutchmans-breeches-prairie-moon-nursery.html
DOME,Dodecatheon meadia,PrairieMoon.com,https://www.prairiemoon.com/dodecatheon-meadia-midland-shooting-star-prairie-moon-nursery.html
DOUM2,Doellingeria umbellata,PrairieMoon.com,https://www.prairiemoon.com/doellingeria-umbellata-flat-topped-aster
DUAR3,Dulichium arundinaceum,PrairieMoon.com,https://www.prairiemoon.com/dulichium-arundinaceum-three-way-sedge-prairie-moon-nursery.html
ECPA,Echinacea pallida,PrairieMoon.com,https://www.prairiemoon.com/echinacea-pallida-pale-purple-coneflower-prairie-moon-nursery.html
ECPU,Echinacea purpurea,PrairieMoon.com,https://www.prairiemoon.com/echinacea-purpurea-purple-coneflower-prairie-moon-nursery.html
ECSI,Echinacea simulata,PrairieMoon.com,https://www.prairiemoon.com/echinacea-simulata-ozark-coneflower-prairie-moon-nursery.html
ELAC,Eleocharis acicularis,PrairieMoon.com,https://www.prairiemoon.com/eleocharis-acicularis-spike-rush-prairie-moon-nursery.html
ELCO2,Eleocharis compressa,PrairieMoon.com,https://www.prairiemoon.com/eleocharis-compressa-flatstem-spike-rush-prairie-moon-nursery.html
ELOB2,Eleocharis obtusa,PrairieMoon.com,https://www.prairiemoon.com/eleocharis-obtusa-blunt-spike-rush-prairie-moon-nursery.html
ELPA3,Eleocharis palustris,PrairieMoon.com,https://www.prairiemoon.com/eleocharis-palustris-great-spike-rush-prairie-moon-nursery.html
ELHY,Elymus hystrix,PrairieMoon.com,https://www.prairiemoon.com/elymus-hystrix-bottlebrush-grass-prairie-moon-nursery.html
ELVI,Elymus villosus,PrairieMoon.com,https://www.prairiemoon.com/elymus-villosus-silky-wild-rye-prairie-moon-nursery.html
ELVI3,Elymus virginicus,PrairieMoon.com,https://www.prairiemoon.com/elymus-virginicus-virginia-wild-rye-prairie-moon-nursery.html
EPCO,Epilobium coloratum,PrairieMoon.com,https://www.prairiemoon.com/epilobium-coloratum-cinnamon-willow-herb-prairie-moon-nursery.html
ERSP,Eragrostis spectabilis,PrairieMoon.com,https://www.prairiemoon.com/eragrostis-spectabilis-purple-love-grass-prairie-moon-nursery.html
ERTR3,Eragrostis trichodes,PrairieMoon.com,https://www.prairiemoon.com/eragrostis-trichodes-sand-love-grass-prairie-moon-nursery.html
ERPU,Erigeron pulchellus,PrairieMoon.com,https://www.prairiemoon.com/erigeron-pulchellus-robins-plantain-prairie-moon-nursery.html
ERYU,Eryngium yuccifolium,PrairieMoon.com,https://www.prairiemoon.com/eryngium-yuccifolium-rattlesnake-master-prairie-moon-nursery.html
ERAL9,Erythronium albidum,PrairieMoon.com,https://www.prairiemoon.com/erythronium-albidum-white-trout-lily-prairie-moon-nursery.html
EUAL3,Eupatorium altissimum,PrairieMoon.com,https://www.prairiemoon.com/eupatorium-altissimum-tall-boneset-prairie-moon-nursery.html
EUHY,Eupatorium hyssopifolium,PrairieMoon.com,https://www.prairiemoon.com/eupatorium-hyssopifolium-hyssop-leaved-thoroughwort
EUPE3,Eupatorium perfoliatum,PrairieMoon.com,https://www.prairiemoon.com/eupatorium-perfoliatum-boneset-prairie-moon-nursery.html
EUSE2,Eupatorium serotinum,PrairieMoon.com,https://www.prairiemoon.com/eupatorium-serotinum-late-boneset-prairie-moon-nursery.html
EUCO10,Euphorbia corollata,PrairieMoon.com,https://www.prairiemoon.com/euphorbia-corollata-flowering-spurge-prairie-moon-nursery.html
EUCY,Euphorbia cyathophora,PrairieMoon.com,https://www.prairiemoon.com/euphorbia-cyathophora-fire-on-the-mountain-prairie-moon-nursery.html
EUDI16,Eurybia divaricata,PrairieMoon.com,https://www.prairiemoon.com/eurybia-divaricata-white-wood-aster
